Season,Team,pointsFor,pointsAgainst,Wins,Losses,Awins,Hwins,Nwins,Hloss,Aloss,Nloss,Seed,SeedNum,BestWin,BestWinSeed,BestWinWin%
1986,1117,1712,1702,14,11,4,10,0,1,8,2,,,1419.0,13.0,0.6785714285714286
1986,1119,1562,1705,8,18,5,3,0,7,6,5,,,1389.0,,0.5555555555555556
1986,1120,1934,1797,17,10,6,9,2,1,7,2,Z08,8.0,1246.0,1.0,0.9032258064516129
1986,1121,1635,1750,8,17,1,6,1,6,10,1,,,1290.0,16.0,0.6923076923076923
1986,1122,1796,1890,12,14,3,8,1,3,9,2,,,1114.0,14.0,0.7
1986,1123,2126,2033,20,9,8,9,3,3,5,1,Y14,14.0,1275.0,10.0,0.7857142857142857
1986,1124,1290,1431,7,16,2,3,2,6,9,1,,,1226.0,,0.5
1986,1126,2000,2290,7,22,1,5,1,4,14,4,,,1299.0,16.0,0.72
1986,1129,1610,1706,10,15,1,9,0,4,10,1,,,1186.0,,0.6666666666666666
1986,1130,1956,1978,12,15,4,7,1,4,9,2,,,1385.0,1.0,0.8823529411764706
1986,1131,2022,1883,20,9,7,11,2,1,6,2,,,1373.0,,0.7407407407407407
1986,1132,1767,1955,7,19,2,5,0,7,10,2,,,1325.0,,0.7407407407407407
1986,1133,2279,2033,30,2,13,13,4,0,1,1,Z07,7.0,1152.0,,0.75
1986,1134,1841,2115,6,21,3,3,0,4,11,6,,,1405.0,,0.4074074074074074
1986,1135,1759,1763,14,10,6,6,2,6,3,1,W15,15.0,1335.0,,0.5769230769230769
1986,1137,1700,1762,13,12,4,8,1,2,8,2,,,1180.0,15.0,0.6153846153846154
1986,1139,1555,1726,5,19,2,3,0,7,11,1,,,1152.0,,0.75
1986,1140,2100,2039,16,13,5,10,1,4,7,2,,,1431.0,10.0,0.84375
1986,1141,1626,1733,8,17,5,3,0,7,8,2,,,1405.0,,0.4074074074074074
1986,1143,1743,1663,17,9,5,11,1,1,8,0,,,1449.0,12.0,0.6333333333333333
1986,1144,1334,1517,5,18,2,3,0,6,10,2,,,1175.0,,0.37037037037037035
1986,1145,1757,1655,19,8,7,12,0,1,6,1,,,1318.0,13.0,0.8620689655172413
1986,1147,1937,2060,10,17,3,6,1,4,11,2,,,1256.0,,0.5714285714285714
1986,1149,1763,1699,15,9,5,9,1,0,9,0,,,1290.0,16.0,0.6923076923076923
1986,1150,1702,1895,5,20,4,1,0,11,7,2,,,1441.0,,0.46153846153846156
1986,1151,1888,1841,18,9,6,9,3,4,4,1,,,1267.0,,0.6296296296296297
1986,1152,1821,1672,18,6,7,9,2,0,6,0,,,1380.0,,0.7037037037037037
1986,1153,1773,1892,10,16,2,7,1,3,11,2,,,1257.0,2.0,0.7878787878787878
1986,1154,1718,1860,8,16,2,6,0,5,9,2,,,1151.0,,0.6666666666666666
1986,1155,2313,2086,17,14,2,13,2,5,7,2,,,1133.0,7.0,0.9375
1986,1156,2385,1908,24,3,9,12,3,0,3,0,W14,14.0,1103.0,15.0,0.72
1986,1160,1860,2104,6,20,1,5,0,8,11,1,,,1461.0,,0.6206896551724138
1986,1161,1629,1726,8,18,2,6,0,5,11,2,,,1307.0,,0.5666666666666667
1986,1162,1559,1519,10,14,4,6,0,3,10,1,,,1220.0,,0.6071428571428571
1986,1163,1817,1872,11,16,2,8,1,6,9,1,,,1193.0,13.0,0.7931034482758621
1986,1164,1559,1735,8,17,4,4,0,3,11,3,,,1354.0,,0.3333333333333333
1986,1165,1551,1523,13,12,3,9,1,1,9,2,,,1265.0,15.0,0.6071428571428571
1986,1166,1457,1577,9,16,3,6,0,6,9,1,,,1409.0,10.0,0.7241379310344828
1986,1168,1979,1954,14,15,5,7,2,5,9,1,,,1360.0,,0.6538461538461539
1986,1171,1350,1445,8,14,2,6,0,4,10,0,,,1335.0,,0.5769230769230769
1986,1172,1773,1654,16,10,3,8,5,1,8,1,Y16,16.0,1151.0,,0.6666666666666666
1986,1173,2067,1957,17,12,1,15,1,2,8,2,,,1323.0,3.0,0.8148148148148148
1986,1174,1684,1775,8,15,3,3,2,6,7,2,,,1259.0,,0.5769230769230769
1986,1175,1784,1842,10,17,5,4,1,8,8,1,,,1354.0,,0.3333333333333333
1986,1177,1940,1838,16,12,4,11,1,4,7,1,W12,12.0,1385.0,1.0,0.8823529411764706
1986,1178,1703,1761,11,15,5,5,1,5,7,3,,,1462.0,12.0,0.8518518518518519
1986,1179,1681,1654,16,10,4,10,2,3,6,1,,,1409.0,10.0,0.7241379310344828
1986,1180,1950,1900,16,10,5,7,4,3,6,1,Z15,15.0,1220.0,,0.6071428571428571
1986,1181,2732,2292,32,2,8,15,9,0,2,0,W01,1.0,1242.0,1.0,0.9090909090909091
1986,1182,1970,1945,14,14,6,7,1,4,7,3,,,1233.0,,0.4827586206896552
1986,1183,2049,2031,15,13,6,7,2,3,9,1,,,1283.0,,0.72
1986,1184,1545,1636,6,18,1,5,0,6,10,2,,,1103.0,15.0,0.72
1986,1185,1813,1935,8,18,3,4,1,9,9,0,,,1296.0,,0.5
1986,1186,1664,1586,16,8,4,11,1,2,6,0,,,1319.0,,0.625
1986,1187,1444,1618,8,16,3,5,0,3,10,3,,,1206.0,,0.6206896551724138
1986,1190,2020,2071,11,16,4,6,1,5,8,3,,,1267.0,,0.6296296296296297
1986,1191,1624,1758,7,19,1,6,0,6,12,1,,,1178.0,,0.4230769230769231
1986,1192,1911,1767,18,8,6,8,4,3,4,1,,,1265.0,15.0,0.6071428571428571
1986,1193,1902,1788,23,6,11,8,4,4,0,2,Y13,13.0,1265.0,15.0,0.6071428571428571
1986,1196,1984,1870,16,12,3,13,0,1,8,3,,,1104.0,5.0,0.7333333333333333
1986,1197,1874,1956,9,16,3,5,1,5,9,2,,,1149.0,,0.625
1986,1199,1979,2137,9,17,0,8,1,4,10,3,,,1272.0,3.0,0.8387096774193549
1986,1200,1789,1805,13,16,5,6,2,2,8,6,,,1389.0,,0.5555555555555556
1986,1201,1588,1666,13,15,5,7,1,5,7,3,,,1186.0,,0.6666666666666666
1986,1202,1461,1623,6,17,2,4,0,5,11,1,,,1267.0,,0.6296296296296297
1986,1203,1725,1846,9,16,1,8,0,3,13,0,,,1239.0,8.0,0.6785714285714286
1986,1204,1536,1494,11,13,2,6,3,4,8,1,,,1215.0,,0.5
1986,1206,2046,1930,18,11,8,9,1,7,3,1,,,1350.0,11.0,0.7931034482758621
1986,1207,2087,1770,20,7,8,11,1,1,5,1,X04,4.0,1393.0,2.0,0.8275862068965517
1986,1208,2176,2005,16,12,6,8,2,2,8,2,,,1104.0,5.0,0.7333333333333333
1986,1209,1799,2053,7,17,2,4,1,5,12,0,,,1165.0,,0.52
1986,1210,2236,1918,24,6,9,10,5,2,2,2,Y02,2.0,1181.0,1.0,0.9411764705882353
1986,1211,1593,1577,12,12,3,8,1,5,7,0,,,1224.0,,0.6538461538461539
1986,1212,1355,1504,10,12,4,6,0,5,6,1,,,1238.0,,0.4642857142857143
1986,1215,1699,1660,12,12,2,9,1,3,8,1,,,1114.0,14.0,0.7
1986,1216,1748,1770,12,16,4,8,0,4,12,0,,,1373.0,,0.7407407407407407
1986,1217,1284,1549,4,18,0,4,0,7,11,0,,,1335.0,,0.5769230769230769
1986,1218,1792,2093,4,23,0,4,0,13,10,0,,,1419.0,13.0,0.6785714285714286
1986,1220,2022,1998,17,11,6,9,2,4,5,2,,,1180.0,15.0,0.6153846153846154
1986,1221,2068,2193,12,17,3,6,3,4,10,3,,,1389.0,,0.5555555555555556
1986,1222,1899,1898,11,14,4,6,1,5,7,2,,,1395.0,,0.6923076923076923
1986,1223,1571,1662,10,14,3,6,1,5,7,2,,,1114.0,14.0,0.7
1986,1224,1777,1660,17,9,8,7,2,1,5,3,,,1299.0,16.0,0.72
1986,1225,1736,1904,8,18,4,4,0,6,9,3,,,1285.0,,0.6428571428571429
1986,1226,1520,1553,12,12,1,10,1,1,10,1,,,1285.0,,0.6428571428571429
1986,1227,2032,2162,11,16,2,8,1,3,11,2,,,1108.0,,0.56
1986,1228,2123,1807,20,9,6,13,1,3,5,1,Y04,4.0,1276.0,2.0,0.8620689655172413
1986,1229,1713,1706,14,14,4,7,3,5,8,1,,,1270.0,,0.6296296296296297
1986,1231,2134,1919,21,7,6,13,2,2,5,0,W03,3.0,1323.0,3.0,0.8148148148148148
1986,1232,1531,1557,9,17,1,8,0,5,12,0,,,1183.0,,0.5357142857142857
1986,1233,1913,1992,14,15,4,5,5,5,7,3,,,1193.0,13.0,0.7931034482758621
1986,1234,1980,1792,16,11,4,10,2,2,8,1,X11,11.0,1231.0,3.0,0.75
1986,1235,2025,1913,17,10,4,10,3,0,9,1,X07,7.0,1242.0,1.0,0.9090909090909091
1986,1238,1969,1957,13,15,4,8,1,3,10,2,,,1380.0,,0.7037037037037037
1986,1239,1880,1738,19,9,6,10,3,3,6,0,X08,8.0,1443.0,8.0,0.7407407407407407
1986,1241,1721,1901,5,23,0,5,0,8,13,2,,,1149.0,,0.625
1986,1242,2676,2252,30,3,8,13,9,0,2,1,X01,1.0,1246.0,1.0,0.9032258064516129
1986,1243,1733,1723,11,14,4,6,1,5,6,3,,,1266.0,,0.6428571428571429
1986,1245,1723,1805,10,16,4,5,1,7,9,0,,,1103.0,15.0,0.72
1986,1246,2308,1912,28,3,9,18,1,0,3,0,Y01,1.0,1337.0,12.0,0.8571428571428571
1986,1247,2003,1890,14,14,2,10,2,5,7,2,,,1386.0,6.0,0.8333333333333334
1986,1248,1790,1837,12,15,3,6,3,4,10,1,,,1224.0,,0.6538461538461539
1986,1249,1903,1839,16,11,5,10,1,3,4,4,,,1410.0,,0.6666666666666666
1986,1250,1810,1816,10,15,3,7,0,4,9,2,,,1180.0,15.0,0.6153846153846154
1986,1253,1835,2061,6,22,1,2,3,7,14,1,,,1363.0,,0.5384615384615384
1986,1254,1778,1986,6,19,2,4,0,6,10,3,,,1192.0,,0.6923076923076923
1986,1256,1918,1857,16,12,3,8,5,2,9,1,,,1419.0,13.0,0.6785714285714286
1986,1257,2580,2252,26,7,7,17,2,1,5,1,Z02,2.0,1272.0,3.0,0.8387096774193549
1986,1258,1930,1861,15,10,6,8,1,4,3,3,,,1360.0,,0.6538461538461539
1986,1259,1943,1898,15,11,7,7,1,3,8,0,,,1180.0,15.0,0.6153846153846154
1986,1260,2203,2227,13,16,3,8,2,4,10,2,,,1301.0,6.0,0.5714285714285714
1986,1261,2157,2013,18,11,6,11,1,3,8,0,Y11,11.0,1380.0,,0.7037037037037037
1986,1263,1630,1824,7,19,2,5,0,7,12,0,,,1131.0,,0.6896551724137931
1986,1264,1761,2432,2,26,0,2,0,11,11,4,,,1221.0,,0.41379310344827586
1986,1265,1874,1806,17,11,8,7,2,3,7,1,Y15,15.0,1192.0,,0.6923076923076923
1986,1266,2040,1833,18,10,5,12,1,4,6,0,,,1173.0,,0.5862068965517241
1986,1267,2029,1952,17,10,4,13,0,1,7,2,,,1114.0,14.0,0.7
1986,1268,2023,1897,16,13,6,9,1,5,7,1,Z05,5.0,1318.0,13.0,0.8620689655172413
1986,1269,1662,1875,8,19,1,5,2,7,10,2,,,1182.0,,0.5
1986,1270,1910,1838,17,10,3,11,3,0,7,3,,,1419.0,13.0,0.6785714285714286
1986,1271,1709,2083,5,23,1,2,2,7,15,1,,,1175.0,,0.37037037037037035
1986,1272,2532,2095,26,5,5,16,5,0,5,0,Y03,3.0,1242.0,1.0,0.9090909090909091
1986,1273,1785,1810,13,14,6,7,0,4,8,2,,,1151.0,,0.6666666666666666
1986,1274,2006,2131,14,14,1,12,1,6,8,0,,,1149.0,,0.625
1986,1275,2130,1911,22,6,10,10,2,1,3,2,X10,10.0,1462.0,12.0,0.8518518518518519
1986,1276,2238,1859,25,4,6,16,3,1,3,0,X02,2.0,1156.0,14.0,0.8888888888888888
1986,1277,2338,1976,21,7,6,14,1,2,5,0,X05,5.0,1276.0,2.0,0.8620689655172413
1986,1278,1771,1838,11,15,1,10,0,5,9,1,,,1276.0,2.0,0.8620689655172413
1986,1279,1693,1798,9,17,0,6,3,5,11,1,,,1261.0,11.0,0.6206896551724138
1986,1280,1721,1878,7,21,1,3,3,8,11,2,,,1120.0,8.0,0.6296296296296297
1986,1281,2293,2162,19,12,3,12,4,3,6,3,Z11,11.0,1328.0,4.0,0.7333333333333333
1986,1283,1693,1541,18,7,7,10,1,2,5,0,,,1156.0,14.0,0.8888888888888888
1986,1284,1775,1967,7,19,1,6,0,6,13,0,,,1447.0,,0.52
1986,1285,2059,1930,18,10,3,13,2,0,9,1,,,1186.0,,0.6666666666666666
1986,1286,2110,2110,12,15,3,7,2,5,10,0,Z16,16.0,1186.0,,0.6666666666666666
1986,1287,1495,1697,4,19,1,3,0,7,12,0,,,1464.0,,0.38461538461538464
1986,1288,1614,1943,7,20,3,4,0,4,16,0,,,1224.0,,0.6538461538461539
1986,1290,1888,1753,18,8,6,8,4,1,7,0,W16,16.0,1380.0,,0.7037037037037037
1986,1292,2152,1994,18,9,4,9,5,0,9,0,,,1103.0,15.0,0.72
1986,1293,1719,1799,13,12,2,9,2,0,10,2,,,1103.0,15.0,0.72
1986,1296,1706,1734,12,12,3,9,0,3,8,1,,,1275.0,10.0,0.7857142857142857
1986,1298,2207,1815,25,4,10,10,5,0,3,1,W07,7.0,1350.0,11.0,0.7931034482758621
1986,1299,1584,1431,18,7,6,10,2,1,6,0,X16,16.0,1224.0,,0.6538461538461539
1986,1301,1966,1769,16,12,3,12,1,4,7,1,X06,6.0,1246.0,1.0,0.9032258064516129
1986,1304,1896,1814,17,10,7,8,2,5,3,2,Y09,9.0,1328.0,4.0,0.7333333333333333
1986,1305,1847,1945,11,15,3,8,0,6,9,0,,,1319.0,,0.625
1986,1306,1737,1866,11,17,5,6,0,7,10,0,,,1145.0,,0.7037037037037037
1986,1307,2025,1912,17,13,2,14,1,3,10,0,,,1428.0,14.0,0.6785714285714286
1986,1308,1761,1725,14,12,5,7,2,4,7,1,,,1414.0,,0.5714285714285714
1986,1309,1905,1801,14,12,5,9,0,4,8,0,,,1410.0,,0.6666666666666666
1986,1310,1981,2036,14,14,5,9,0,3,10,1,,,1373.0,,0.7407407407407407
1986,1311,1351,1436,8,12,2,5,1,4,8,0,,,1410.0,,0.6666666666666666
1986,1314,2705,2121,26,5,6,11,9,2,3,0,Z03,3.0,1181.0,1.0,0.9411764705882353
1986,1317,1710,1852,8,18,1,6,1,5,12,1,,,1395.0,,0.6923076923076923
1986,1318,2154,1880,25,4,9,14,2,0,4,0,W13,13.0,1373.0,,0.7407407407407407
1986,1319,1702,1598,15,9,3,11,1,0,8,1,,,1186.0,,0.6666666666666666
1986,1320,1598,1742,5,18,1,4,0,5,12,1,,,1354.0,,0.3333333333333333
1986,1321,1447,1825,4,20,1,3,0,9,11,0,,,1260.0,,0.4482758620689655
1986,1322,1468,1543,10,13,3,6,1,2,11,0,,,1114.0,14.0,0.7
1986,1323,2125,1740,22,5,7,14,1,0,5,0,X03,3.0,1393.0,2.0,0.8275862068965517
1986,1325,2061,1942,20,7,10,8,2,2,3,2,,,1275.0,10.0,0.7857142857142857
1986,1326,2115,2062,14,14,2,12,0,3,10,1,,,1156.0,14.0,0.8888888888888888
1986,1328,2601,2301,22,8,2,15,5,1,6,1,W04,4.0,1152.0,,0.75
1986,1329,1702,1730,12,12,4,7,1,3,7,2,,,1328.0,4.0,0.7333333333333333
1986,1330,1790,1648,20,7,9,10,1,2,3,2,W08,8.0,1350.0,11.0,0.7931034482758621
1986,1331,1840,1878,9,18,3,6,0,10,7,1,,,1414.0,,0.5714285714285714
1986,1332,1840,1778,11,16,1,9,1,4,11,1,,,1143.0,,0.6538461538461539
1986,1333,1644,1658,12,15,4,6,2,6,8,1,,,1131.0,,0.6896551724137931
1986,1334,1868,1877,15,13,6,8,1,4,8,1,,,1285.0,,0.6428571428571429
1986,1335,1771,1753,15,11,5,9,1,5,6,0,,,1135.0,15.0,0.5833333333333334
1986,1336,1622,1748,10,17,2,7,1,5,11,1,,,1386.0,6.0,0.8333333333333334
1986,1337,2191,1908,24,4,8,14,2,0,3,1,Z12,12.0,1360.0,,0.6538461538461539
1986,1338,1972,1840,13,13,2,9,2,3,9,1,,,1207.0,4.0,0.7407407407407407
1986,1339,1470,1545,10,15,1,8,1,4,10,1,,,1258.0,,0.6
1986,1341,1810,2118,4,24,0,2,2,8,14,2,,,1380.0,,0.7037037037037037
1986,1343,1376,1379,12,13,2,9,1,5,8,0,,,1135.0,15.0,0.5833333333333334
1986,1344,2138,2096,14,13,3,11,0,6,6,1,,,1318.0,13.0,0.8620689655172413
1986,1345,2203,2008,20,9,6,12,2,2,6,1,Y06,6.0,1231.0,3.0,0.75
1986,1347,1536,1639,9,15,2,6,1,4,10,1,,,1111.0,,0.52
1986,1348,1700,1833,7,19,2,5,0,8,10,1,,,1382.0,,0.48
1986,1349,1365,1551,5,19,2,3,0,8,8,3,,,1285.0,,0.6428571428571429
1986,1350,1926,1712,23,6,9,12,2,1,5,0,W11,11.0,1298.0,7.0,0.8620689655172413
1986,1351,1637,1834,6,18,0,5,1,2,13,3,,,1137.0,,0.52
1986,1352,1692,1784,9,17,2,7,0,7,10,0,,,1265.0,15.0,0.6071428571428571
1986,1353,1824,2072,8,21,1,7,0,7,12,2,,,1192.0,,0.6923076923076923
1986,1354,1820,1946,9,18,2,6,1,5,12,1,,,1224.0,,0.6538461538461539
1986,1356,1589,1851,6,20,2,4,0,7,13,0,,,1152.0,,0.75
1986,1359,1705,1801,12,13,5,6,1,4,8,1,,,1180.0,15.0,0.6153846153846154
1986,1360,1812,1598,17,9,4,11,2,1,7,1,,,1337.0,12.0,0.8571428571428571
1986,1361,2167,2223,10,19,1,7,2,5,11,3,,,1431.0,10.0,0.84375
1986,1362,1485,1751,3,21,1,2,0,8,9,4,,,1211.0,,0.5
1986,1363,1694,1653,14,12,6,7,1,4,6,2,,,1414.0,,0.5714285714285714
1986,1364,1773,1834,10,15,4,6,0,6,9,0,,,1363.0,,0.5384615384615384
1986,1365,1538,1622,9,15,2,7,0,6,9,0,,,1360.0,,0.6538461538461539
1986,1368,1686,1784,9,15,2,5,2,4,10,1,,,1114.0,14.0,0.7
1986,1371,1961,2046,10,18,5,4,1,7,9,2,,,1135.0,15.0,0.5833333333333334
1986,1373,1908,1806,20,7,5,14,1,1,6,0,,,1318.0,13.0,0.8620689655172413
1986,1374,1830,1725,18,10,4,12,2,3,4,3,,,1401.0,,0.6333333333333333
1986,1375,1831,1871,13,16,2,8,3,5,10,1,,,1412.0,6.0,0.6875
1986,1376,2071,2054,12,16,2,9,1,5,9,2,,,1172.0,16.0,0.6153846153846154
1986,1378,1613,1635,13,14,2,9,2,4,9,1,,,1462.0,12.0,0.8518518518518519
1986,1379,1821,1857,13,11,4,9,0,2,7,2,,,1439.0,7.0,0.7241379310344828
1986,1380,2011,1794,19,8,9,9,1,1,6,1,,,1152.0,,0.75
1986,1382,1769,1832,12,13,4,7,1,4,9,0,,,1145.0,,0.7037037037037037
1986,1383,1504,1673,6,18,3,3,0,7,9,2,,,1265.0,15.0,0.6071428571428571
1986,1384,1989,2224,9,18,2,7,0,5,11,2,,,1259.0,,0.5769230769230769
1986,1385,2628,2227,30,4,7,19,4,1,3,0,Z01,1.0,1298.0,7.0,0.8620689655172413
1986,1386,2091,1873,25,5,8,9,8,1,4,0,W06,6.0,1396.0,9.0,0.8275862068965517
1986,1387,1784,1729,15,12,6,7,2,5,6,1,,,1260.0,,0.4482758620689655
1986,1388,1559,1784,6,17,2,3,1,8,8,1,,,1463.0,,0.5217391304347826
1986,1389,1548,1478,15,12,5,8,2,3,8,1,,,1192.0,,0.6923076923076923
1986,1390,1927,1976,11,16,5,6,0,7,6,3,,,1112.0,9.0,0.7241379310344828
1986,1391,1821,1961,9,18,1,8,0,6,8,4,,,1273.0,,0.48148148148148145
1986,1393,2398,1967,24,5,6,15,3,1,3,1,W02,2.0,1385.0,1.0,0.8823529411764706
1986,1395,1750,1524,18,8,4,11,3,0,6,2,,,1123.0,14.0,0.6896551724137931
1986,1396,1992,1682,24,5,12,10,2,0,2,3,X09,9.0,1452.0,9.0,0.6774193548387096
1986,1397,1880,1905,12,16,0,11,1,4,10,2,,,1228.0,4.0,0.6896551724137931
1986,1398,1640,1790,12,14,4,7,1,3,9,2,,,1299.0,16.0,0.72
1986,1399,1742,1808,11,15,3,6,2,3,8,4,,,1293.0,,0.52
1986,1400,1718,1640,16,11,5,10,1,2,7,2,,,1395.0,,0.6923076923076923
1986,1401,2046,1959,19,11,6,10,3,1,4,6,,,1395.0,,0.6923076923076923
1986,1402,1594,1820,6,18,1,5,0,6,12,0,,,1311.0,,0.4
1986,1403,1799,1831,16,13,5,7,4,7,6,0,X13,13.0,1395.0,,0.6923076923076923
1986,1405,1886,2017,11,16,2,8,1,5,10,1,,,1325.0,,0.7407407407407407
1986,1406,1829,1982,8,20,1,7,0,7,12,1,,,1220.0,,0.6071428571428571
1986,1409,1883,1669,21,8,5,15,1,1,6,1,W10,10.0,1133.0,7.0,0.9375
1986,1410,1677,1499,16,8,7,8,1,3,5,0,,,1309.0,,0.5384615384615384
1986,1411,1693,1925,8,17,2,6,0,3,12,2,,,1290.0,16.0,0.6923076923076923
1986,1412,2174,1917,22,10,5,12,5,3,6,1,Z06,6.0,1330.0,8.0,0.7407407407407407
1986,1414,2224,2192,16,12,6,9,1,3,8,1,,,1424.0,4.0,0.8857142857142857
1986,1416,1573,1843,4,20,1,3,0,9,11,0,,,1224.0,,0.6538461538461539
1986,1417,2100,2079,15,13,2,13,0,3,10,0,,,1396.0,9.0,0.8275862068965517
1986,1418,1868,1833,14,13,3,10,1,5,7,1,,,1419.0,13.0,0.6785714285714286
1986,1419,2009,1817,19,9,5,13,1,1,7,1,Z13,13.0,1270.0,,0.6296296296296297
1986,1423,1825,1755,13,13,6,5,2,6,5,2,,,1347.0,,0.375
1986,1424,2780,2405,31,4,10,15,6,1,1,2,Z04,4.0,1272.0,3.0,0.8387096774193549
1986,1425,1944,1987,11,17,3,8,0,6,11,0,,,1112.0,9.0,0.7241379310344828
1986,1426,1791,1889,9,16,2,5,2,6,9,1,,,1270.0,,0.6296296296296297
1986,1427,1743,2025,4,23,0,4,0,8,10,5,,,1216.0,,0.42857142857142855
1986,1428,2017,1929,19,9,5,14,0,1,7,1,Z14,14.0,1431.0,10.0,0.84375
1986,1429,2151,2262,12,16,4,7,1,6,9,1,,,1428.0,14.0,0.6785714285714286
1986,1431,2162,1903,27,5,7,18,2,0,4,1,Z10,10.0,1207.0,4.0,0.7407407407407407
1986,1432,1479,1647,9,14,2,6,1,3,11,0,,,1165.0,,0.52
1986,1433,1811,1806,12,16,3,8,1,6,9,1,,,1443.0,8.0,0.7407407407407407
1986,1434,1472,1756,5,19,2,3,0,6,11,2,,,1283.0,,0.72
1986,1435,1948,2031,13,15,3,9,1,6,7,2,,,1172.0,16.0,0.6153846153846154
1986,1436,1571,1743,6,19,2,4,0,6,13,0,,,1216.0,,0.42857142857142855
1986,1437,2378,2271,21,13,7,12,2,2,6,5,Y10,10.0,1207.0,4.0,0.7407407407407407
1986,1438,2043,1876,19,10,4,11,4,2,5,3,W05,5.0,1314.0,3.0,0.8387096774193549
1986,1439,2308,2130,21,8,7,12,2,1,4,3,Y07,7.0,1272.0,3.0,0.8387096774193549
1986,1440,1689,1822,7,17,2,5,0,6,9,2,,,1172.0,16.0,0.6153846153846154
1986,1441,1816,1904,12,14,4,8,0,5,8,1,,,1151.0,,0.6666666666666666
1986,1442,1573,1683,9,15,2,7,0,3,9,3,,,1283.0,,0.72
1986,1443,1835,1670,20,7,6,13,1,1,6,0,Y08,8.0,1412.0,6.0,0.6875
1986,1444,1737,1841,9,16,2,6,1,5,10,1,,,1123.0,14.0,0.6896551724137931
1986,1446,1325,1454,7,17,1,5,1,5,10,2,,,1409.0,10.0,0.7241379310344828
1986,1447,1959,1970,13,12,3,9,1,2,9,1,,,1192.0,,0.6923076923076923
1986,1448,1677,1897,7,21,2,5,0,8,9,4,,,1172.0,16.0,0.6153846153846154
1986,1449,2165,2067,19,11,9,9,1,3,5,3,X12,12.0,1431.0,10.0,0.84375
1986,1450,2125,2175,15,16,5,8,2,5,10,1,,,1112.0,9.0,0.7241379310344828
1986,1451,1961,1895,15,11,4,10,1,2,8,1,,,1428.0,14.0,0.6785714285714286
1986,1452,2168,1974,21,10,7,12,2,1,6,3,W09,9.0,1386.0,6.0,0.8333333333333334
1986,1453,1359,1662,3,22,0,3,0,6,16,0,,,1442.0,,0.375
1986,1455,1716,1731,13,14,2,10,1,4,8,2,,,1409.0,10.0,0.7241379310344828
1986,1456,1480,1713,7,20,2,4,1,7,12,1,,,1180.0,15.0,0.6153846153846154
1986,1458,1720,1882,9,16,4,5,0,7,7,2,,,1266.0,,0.6428571428571429
1986,1461,1989,1928,18,11,5,13,0,3,8,0,,,1431.0,10.0,0.84375
1986,1462,2116,1892,23,4,9,12,2,1,3,0,Y12,12.0,1266.0,,0.6428571428571429
1986,1463,1646,1646,12,11,5,7,0,3,7,1,,,1193.0,13.0,0.7931034482758621
1986,1464,1736,1803,10,16,2,8,0,3,10,3,,,1103.0,15.0,0.72
1987,1102,1633,1727,8,15,4,3,1,6,8,1,,,1140.0,10.0,0.6774193548387096
1987,1103,1972,1797,18,8,3,15,0,0,7,1,,,1156.0,,0.7666666666666667
1987,1104,2370,2047,26,4,9,11,6,1,2,1,X02,2.0,1281.0,4.0,0.71875
1987,1106,2048,2066,12,13,5,6,1,5,6,2,,,1380.0,15.0,0.5925925925925926
1987,1108,1735,1964,5,20,2,3,0,5,9,6,,,1358.0,,0.5384615384615384
1987,1109,1974,2145,9,15,0,9,0,5,10,0,,,1432.0,,0.34782608695652173
1987,1110,1679,1797,9,14,4,4,1,3,9,2,,,1241.0,,0.6785714285714286
1987,1111,1584,1858,4,21,3,1,0,8,10,3,,,1421.0,,0.5416666666666666
1987,1112,2072,1866,17,11,8,9,0,4,6,1,Z10,10.0,1333.0,,0.6296296296296297
1987,1113,2016,2045,11,17,4,5,2,7,8,2,,,1417.0,4.0,0.8
1987,1114,2059,2006,20,9,7,10,3,2,5,2,,,1149.0,,0.6923076923076923
1987,1116,2440,2292,18,13,2,10,6,2,7,4,,,1256.0,14.0,0.7407407407407407
1987,1117,1934,1837,17,12,7,7,3,4,6,2,,,1272.0,,0.7647058823529411
1987,1118,1747,2201,6,21,2,4,0,5,15,1,,,1239.0,,0.6206896551724138
1987,1119,1758,1810,12,15,5,5,2,5,8,2,,,1247.0,,0.5714285714285714
1987,1120,2325,2156,17,12,4,11,2,3,8,1,Y08,8.0,1196.0,6.0,0.6774193548387096
1987,1121,1622,1876,6,18,2,4,0,7,10,1,,,1354.0,,0.4642857142857143
1987,1122,2037,1977,16,10,8,6,2,3,7,0,X14,14.0,1267.0,13.0,0.8333333333333334
1987,1123,1922,2022,8,18,2,5,1,7,11,0,,,1141.0,13.0,0.7307692307692307
1987,1124,1909,1895,16,12,5,8,3,4,7,1,,,1267.0,13.0,0.8333333333333334
1987,1126,1771,1886,9,19,2,6,1,5,12,2,,,1354.0,,0.4642857142857143
1987,1129,1804,1562,18,7,6,12,0,1,5,1,,,1360.0,9.0,0.8214285714285714
1987,1130,1866,1971,11,18,3,6,2,8,7,3,,,1344.0,6.0,0.7241379310344828
1987,1131,2130,2005,17,12,6,9,2,1,10,1,,,1310.0,,0.6785714285714286
1987,1132,1767,1884,14,13,3,9,2,2,10,1,,,1245.0,,0.6296296296296297
1987,1133,2337,2207,16,12,4,11,1,2,10,0,,,1318.0,14.0,0.8
1987,1134,1837,1997,8,18,1,7,0,3,14,1,,,1109.0,,0.375
